s0101,s0103,s0303,s0306,s0309,s0407,s0501,s0504,s0601,s0804,s0805,s1303,s1402,s1503,s1505,s1508,s1606,s0104,s0508,s0605,s0606,s0705,s0709,s0809,s0904,s1101,s1108,s1109,s1301,s1404,s1405,s1701,s1706,s1803
2.153150359,2.371886774,1.394688392,2.309557947,2.054779721,2.516234317,2.161927893,2.760679183,1.532843776,1.637774008,2.439874987,2.104727868,2.107098959,1.816182008,1.356490011,1.601602672,2.819027094,1.151160283,,2.084535891,2.460845881,1.004356341,2.339759738,0.014397756,2.592230914,2.015701518,2.246455416,,1.237911926,1.903738209,2.027044292,2.075929398,,1.986795343
2.149170414,2.366736097,1.271274306,2.31981695,2.064512888,2.516234317,2.14519235,2.754204795,1.549072151,1.569533425,2.441339498,2.107791519,2.114624312,1.828819457,1.370161243,1.614963278,2.823586167,1.173231661,,2.096754742,2.46443312,1.01368834,2.337094864,0.01199813,2.569828918,2.02095416,2.240344275,,1.246594675,1.899002542,2.029412334,2.099407171,,1.982984354
2.14386382,2.364160759,1.141307259,2.328793577,2.073164592,2.513878292,2.126935394,2.745140651,1.571201753,1.491544186,2.441339498,2.107791519,2.123403891,1.843262257,1.388389552,1.62999396,2.823586167,1.194613308,,2.110195477,2.468020359,1.024186838,2.332653407,0.010798317,2.549027065,2.026206802,2.234233134,,1.255277424,1.894266875,2.031780376,2.12659196,,1.980443695
2.13590393,2.359010082,1.004787252,2.33905258,2.082897759,2.51270028,2.105635612,2.738666263,1.590380742,1.415179724,2.442804009,2.110855169,2.134691921,1.859510406,1.40357981,1.643354567,2.822066476,1.215305224,,2.119970558,2.471607598,1.035851836,2.330876824,0.004799252,2.52662507,2.031459445,2.228121993,,1.263960173,1.889531208,2.032964398,2.151305406,,1.976632707
2.133250633,2.353859405,0.869359405,2.350593958,2.091549463,2.510344255,2.082814416,2.729602119,1.606609116,1.333940933,2.442804009,2.112386994,2.144725726,1.873953205,1.420289094,1.656715173,2.815987712,1.23461768,,2.132189408,2.475194837,1.047516834,2.326435366,,2.509023502,2.036712087,2.223233081,,1.275123707,1.883611624,2.032964398,2.177254523,,1.975362377
2.12794404,2.348708728,0.727378598,2.36085296,2.100201167,2.50798823,2.053907569,2.721832853,1.627263412,1.249452592,2.44573303,2.115450645,2.153505305,1.888396004,1.440036429,1.671745855,2.808389256,1.253240404,,2.144408259,2.479977822,1.059181833,2.3228822,,2.489821791,2.04196473,2.218344168,,1.285046849,1.878875956,2.034148419,2.20320364,,1.972821718
2.122637446,2.34484572,0.58430563,2.371111963,2.108852871,2.504454194,2.026522135,2.71276871,1.6464424,1.168213802,2.44573303,2.118514295,2.161030658,1.902838804,1.458264738,1.683436385,2.797751418,1.271173399,,2.152961454,2.481173568,1.068513831,2.318440743,,2.470620081,2.047217372,2.213455255,,1.293729598,1.871772456,2.034148419,2.23038843,,1.971551389
2.117330852,2.338407374,0.456522904,2.38008859,2.118586038,2.502098169,1.994572462,2.706294321,1.664146082,1.086975012,2.44573303,2.120046121,2.168556011,1.917281603,1.474974021,1.695126916,2.785593889,1.289106393,,2.162736534,2.482369314,1.07667933,2.313110994,,2.454618656,2.052470014,2.208566342,,1.30365274,1.864668955,2.034148419,2.256337548,,1.970281059
2.11069761,2.333256697,0.349491218,2.389065217,2.127237743,2.495030095,1.959579962,2.698525055,1.681849764,1.004111446,2.447197541,2.123109771,2.176081365,1.933529752,1.490164279,1.708487522,2.770396977,1.307039387,,2.170067845,2.485956553,1.083678329,2.308669537,,2.437017088,2.056409496,2.204899658,,1.313575881,1.862301121,2.034148419,2.282286665,,1.96901073
2.106717665,2.32810602,0.263210574,2.396759469,2.133726521,2.49267407,1.916980398,2.690755789,1.699553446,0.914748777,2.448662052,2.127705247,2.181098267,1.947972551,1.505354537,1.723518204,2.753680374,1.324282651,,2.177399155,2.4871523,1.090677328,2.303339788,,2.421015662,2.061662139,2.201232973,,1.324739416,1.857565454,2.031780376,2.308235783,,1.96901073
2.108044314,2.322955342,0.19222017,2.404453721,2.141296762,2.487962021,1.872859421,2.682986523,1.717257127,0.815637453,2.448662052,2.129237072,2.187369395,1.962415351,1.519025769,1.731868583,2.738483463,1.340836184,,2.184730465,2.4871523,1.098842826,2.297121748,,2.406614379,2.06560162,2.19634406,,1.334662557,1.852829787,2.031780376,2.335420572,,1.96901073
2.101411071,2.316516996,0.128874887,2.410865598,2.148867003,2.482071959,1.822652791,2.675217257,1.733485502,0.701903146,2.448662052,2.132300722,2.193640523,1.97685815,1.532697,1.743559113,2.723286551,1.357389717,,2.19083989,2.488348046,1.107008325,2.291791999,,2.395413382,2.069541102,2.192677376,,1.345826092,1.850461953,2.031780376,2.360134018,,1.96901073
2.097431126,2.311366319,0.072082564,2.414712723,2.155355781,2.47735991,1.767881923,2.668742869,1.749713877,0.581669737,2.448662052,2.136896198,2.198657425,1.991300949,1.546368232,1.753579568,2.712648713,1.372563789,,2.194505545,2.489543792,1.118673323,2.284685667,,2.382612241,2.073480584,2.189010691,,1.355749233,1.84809412,2.031780376,2.384847463,,1.970281059
2.097431126,2.304927973,0.033856962,2.417277474,2.161844559,2.471469849,1.710068228,2.660973603,1.767417559,0.458186776,2.447197541,2.139959849,2.204928553,2.007549098,1.56155849,1.765270098,2.703530566,1.387737861,,2.198171201,2.4871523,1.131504821,2.278467627,,2.369811101,2.077420066,2.185344007,,1.366912768,1.844542369,2.031780376,2.407089563,,1.971551389
2.094777829,2.298489627,0.014198081,2.419842225,2.1694148,2.464401775,1.646168881,2.654499215,1.783645934,0.346077246,2.447197541,2.143023499,2.209945455,2.020186548,1.576748748,1.775290553,2.698971493,1.401532472,,2.203058741,2.483565061,1.146669319,2.272249586,,2.357009961,2.080046387,2.181677322,,1.379316695,1.843358453,2.031780376,2.430567336,,1.972821718
2.090797884,2.290763611,0.00327648,2.4211246,2.175903578,2.456155688,1.577705296,2.648024826,1.798399002,0.24371637,2.444268519,2.144555324,2.214962358,2.032823997,1.593458031,1.788651159,2.689853346,1.416016813,,2.205502511,2.482369314,1.161833816,2.264254963,,2.345808963,2.083985869,2.178010637,,1.390480229,1.842174536,2.031780376,2.452809437,,1.975362377
2.082837994,2.285612934,0.00218432,2.422406975,2.181310893,2.447909602,1.503156058,2.638960683,1.816102684,0.152728925,2.444268519,2.150682625,2.221233485,2.041850747,1.610167315,1.80034169,2.68225489,1.429811424,,2.207946281,2.478782075,1.175831814,2.25626034,,2.334607965,2.08661219,2.174343953,,1.400403371,1.840990619,2.032964398,2.473815866,,1.976632707
2.0775314,2.281749926,,2.422406975,2.186718208,2.438485504,1.425563994,2.629896539,1.833806365,0.076364463,2.442804009,2.153746276,2.224996162,2.050877496,1.626876598,1.81203222,2.671617052,1.442916305,,2.210390051,2.475194837,1.190996312,2.2500423,,2.321806825,2.090551672,2.171899496,,1.412807298,1.840990619,2.034148419,2.492350949,,1.979173366
2.074878103,2.277886918,,2.423689351,2.193206986,2.427883393,1.341886279,2.622127273,1.848559433,0.022746861,2.438410476,2.156809926,2.230013064,2.061709596,1.645104907,1.825392827,2.659459523,1.456710916,,2.212833821,2.472803344,1.20382781,2.242047676,,2.310605827,2.091864832,2.16945504,,1.423970833,1.842174536,2.03533244,2.512121706,,1.980443695
2.06957151,2.274023911,,2.422406975,2.198614301,2.417281282,1.250601498,2.614358007,1.864787808,-0.009748655,2.436945965,2.159873577,2.232521516,2.067125645,1.661814191,1.837083357,2.645782302,1.471195257,,2.214055706,2.466824612,1.214326308,2.234941345,,2.297804687,2.091864832,2.165788355,,1.435134367,1.843358453,2.036516461,2.53065679,,1.982984354
2.062938268,2.270160903,,2.422406975,2.204021616,2.403145134,1.151709652,2.605293863,1.883966797,-0.021122085,2.436945965,2.162937227,2.237538418,2.074347045,1.678523474,1.853784115,2.632105082,1.486369329,,2.215277591,2.462041627,1.222491807,2.226946721,,2.286603689,2.095804314,2.164566127,,1.446297901,1.844542369,2.037700482,2.546720529,,1.985525013
2.058958323,2.267585564,,2.422406975,2.210510394,2.387830974,1.046732154,2.59622972,1.903145785,,2.435481455,2.167532703,2.241301095,2.079763095,1.696751783,1.867144721,2.618427861,1.502922862,,2.216499476,2.457258642,1.229490806,2.21984039,,2.275402691,2.098430635,2.163343899,,1.457461436,1.845726286,2.040068525,2.561548596,,1.986795343
2.053651729,2.265010226,,2.4211246,2.214836246,2.372516814,0.940233243,2.588460454,1.922324774,,2.434016944,2.170596353,2.24255532,2.083373795,1.713461067,1.882175403,2.601711259,1.520855857,,2.216499476,2.451279911,1.236489805,2.211845766,,2.265801836,2.102370117,2.160899443,,1.46862497,1.84809412,2.041252546,2.575140991,,1.988065672
2.047018487,2.263722557,,2.4211246,2.220243561,2.354846629,0.832212919,2.580691188,1.941503762,,2.434016944,2.175191829,2.243809546,2.085179145,1.727132299,1.895536009,2.584994656,1.540168312,,2.215277591,2.445301179,1.243488803,2.203851143,,2.256200981,2.106309599,2.157232758,,1.479788505,1.849278037,2.043620588,2.587497714,,1.991876661
2.043038542,2.261147218,,2.419842225,2.224569414,2.334820419,0.730278247,2.572921922,1.963633365,,2.431087922,2.179787305,2.243809546,2.088789844,1.742322557,1.908896615,2.568278053,1.560170498,,2.214055706,2.435735209,1.251654302,2.19585652,,2.248200268,2.10893592,2.15601053,,1.492192432,1.85164587,2.04480461,2.596147419,,1.991876661
2.040385245,2.259859549,,2.419842225,2.227813803,2.312438185,0.628343575,2.563857778,1.985762967,,2.428158901,2.18438278,2.243809546,2.088789844,1.75903184,1.922257222,2.550041759,1.580862414,,2.212833821,2.427364985,1.259819801,2.186973605,,2.238599413,2.111562241,2.153566074,,1.503355966,1.855197621,2.04480461,2.606032797,,1.99441732
2.0364053,2.259859549,,2.417277474,2.232139655,2.287699927,0.521844664,2.556088512,2.009367876,,2.42669439,2.187446431,2.24255532,2.088789844,1.775741123,1.935617828,2.530285774,1.602933792,,2.209168166,2.417799014,1.2679853,2.178978982,,2.2305987,2.112875402,2.149899389,,1.515759893,1.856381537,2.045988631,2.613446831,,1.996957979
2.031098706,2.259859549,,2.414712723,2.236465507,2.261783655,0.400131623,2.548319246,2.034448092,,2.422300858,2.192041906,2.241301095,2.085179145,1.795488458,1.948978434,2.509010098,1.623625708,,2.206724396,2.407037298,1.277317298,2.170984359,,2.222597987,2.114188563,2.147454933,,1.526923428,1.859933288,2.045988631,2.619625192,,1.998228308
2.024465464,2.259859549,,2.412147973,2.238628433,2.231155335,0.270811517,2.541844858,2.058053,,2.419371836,2.195105557,2.241301095,2.083373795,1.816754819,1.960668965,2.486214731,1.647766277,,2.200614971,2.395079835,1.288982296,2.162989735,,2.21139699,2.114188563,2.145010476,,1.538086962,1.863485038,2.047172652,2.627039226,,2.000768967
2.023138816,2.259859549,,2.408300847,2.241872822,2.19817099,0.155184127,2.53537047,2.081657909,,2.414978304,2.198169207,2.24255532,2.079763095,1.83802118,1.972359495,2.457340599,1.671906846,,2.196949316,2.380730879,1.299480795,2.154995112,,2.201796134,2.114188563,2.138899335,,1.549250496,1.864668955,2.047172652,2.631981915,,2.002039297
2.017832222,2.25857188,,2.403171346,2.242954285,2.162830621,0.077592064,2.526306326,2.105262818,,2.412049282,2.201232858,2.24255532,2.076152395,1.860806566,1.984050026,2.429986158,1.696047416,,2.192061775,2.365186177,1.309979293,2.147000489,,2.188994994,2.114188563,2.134010423,,1.561654424,1.869404622,2.045988631,2.635688932,,2.004579956
2.012525628,2.25857188,,2.396759469,2.245117211,2.126312239,0.03042826,2.519831938,2.130343034,,2.406191239,2.202764683,2.243809546,2.068930995,1.883591953,1.999080708,2.399592335,1.720877715,,2.184730465,2.347249983,1.318144792,2.139894157,,2.174593711,2.114188563,2.127899282,,1.572817958,1.872956373,2.04480461,2.638160276,,2.007120615
2.01119898,2.25857188,,2.389065217,2.245117211,2.085081807,-0.009128478,2.514652427,2.153947943,,2.401797706,2.205828334,2.243809546,2.063514946,1.903339288,2.009101162,2.364639438,1.746397746,,2.17617727,2.325726549,1.32747679,2.131011242,,2.160192428,2.112875402,2.120565912,,1.583981492,1.875324206,2.042436567,2.638160276,,2.008390944
2.005892386,2.25857188,,2.381370965,2.245117211,2.043851376,,2.509472916,2.176077545,,2.397404174,2.208891984,2.241301095,2.054488196,1.923086623,2.020791693,2.323607777,1.772607506,,2.168845959,2.30300737,1.334475789,2.123016619,,2.144191003,2.114188563,2.110788087,,1.596385419,1.880059873,2.040068525,2.640631621,,2.009661274
2.001912441,2.259859549,,2.374959089,2.245117211,1.999086908,,2.504293406,2.198207147,,2.393010642,2.208891984,2.240046869,2.045461447,1.944352984,2.034152299,2.281056425,1.798817267,,2.161514649,2.276700951,1.342641288,2.114133704,,2.126589435,2.114188563,2.10223249,,1.607548954,1.882427707,2.038884504,2.638160276,,2.012201933
1.997932496,2.262434887,,2.368547212,2.244035748,1.951966415,,2.500408773,2.218861443,,2.387152598,2.208891984,2.233775741,2.040045397,1.964100319,2.044172754,2.233945999,1.826406489,,2.152961454,2.246807294,1.349640287,2.10525079,,2.107387724,2.115501723,2.090010208,,1.618712488,1.885979457,2.036516461,2.638160276,,2.013472262
1.996605848,2.267585564,,2.36085296,2.240791359,1.900133873,,2.49652414,2.238040431,,2.382759066,2.208891984,2.228758839,2.031018647,1.982328628,2.055863284,2.1822765,1.854685442,,2.145630144,2.212130651,1.358972285,2.097256166,,2.084985729,2.119441205,2.075343469,,1.629876023,1.890715124,2.032964398,2.636924604,,2.013472262
1.992625902,2.274023911,,2.354441084,2.236465507,1.842411269,,2.492639507,2.25721942,,2.376901023,2.208891984,2.224996162,2.020186548,2.002075963,2.067553814,2.124528236,1.882964394,,2.138298833,2.175062516,1.368304284,2.088373252,,2.060983591,2.123380687,2.060676731,,1.639799164,1.894266875,2.030596355,2.634453259,,2.014742592
1.991299254,2.281749926,,2.348029207,2.232139655,1.778798604,,2.487459996,2.273447795,,2.37104298,2.208891984,2.221233485,2.012965148,2.020304272,2.077574269,2.060701207,1.911933077,,2.130967523,2.133211395,1.379969282,2.079490337,,2.032181025,2.127320168,2.042343308,,1.649722306,1.897818625,2.027044292,2.631981915,,2.016012921
1.989972606,2.288188273,,2.34161733,2.227813803,1.708117865,,2.483575363,2.288200863,,2.365184936,2.208891984,2.217470809,2.003938399,2.038532581,2.087594724,1.992315105,1.94090176,,2.123636213,2.087773036,1.39396728,2.071495714,,2.001778317,2.13125965,2.022787657,,1.659645448,1.901370376,2.023492228,2.628274898,,2.013472262
1.988645957,2.294626619,,2.335205454,2.222406487,1.629191039,,2.47969073,2.302953931,,2.357862382,2.208891984,2.213708132,1.994911649,2.058279916,2.097615179,1.916330547,1.970560173,,2.117526787,2.037551692,1.409131777,2.061724507,,1.971375609,2.135199132,2.00078755,,1.668328197,1.904922126,2.021124186,2.622096537,,2.013472262
1.987319309,2.299777296,,2.330075952,2.216999172,1.540840115,,2.475806097,2.314756385,,2.354933361,2.208891984,2.209945455,1.9858849,2.079546277,2.107635633,1.835786916,2.000218587,,2.111417362,1.984938854,1.423129775,2.052841593,,1.93457233,2.139138614,1.975120758,,1.678251338,1.906106043,2.017572122,2.617153848,,2.010931603
1.987319309,2.304927973,,2.326228827,2.210510394,1.444243105,,2.473216342,2.32655884,,2.354933361,2.208891984,2.204928553,1.9786635,2.096255561,2.115986012,1.750684211,2.029877001,,2.106529822,1.928738778,1.438294273,2.043070387,,1.894568767,2.144391256,1.947009509,,1.68817448,1.912025627,2.014020058,2.612211159,,2.008390944
1.987319309,2.307503311,,2.321099325,2.204021616,1.335865972,,2.470626586,2.338361294,,2.354933361,2.208891984,2.201165876,1.9714421,2.11448387,2.126006467,1.65646336,2.059535414,,2.100420397,1.868951464,1.45229227,2.031522597,,1.852965061,2.148330738,1.917676033,,1.698097622,1.915577377,2.010467995,2.604797125,,2.003309626
1.987319309,2.308790981,,2.314687449,2.197532838,1.214530702,,2.469331709,2.348688442,,2.35346885,2.208891984,2.1974032,1.964220701,2.131193153,2.136026921,1.553124361,2.088504097,,2.096754742,1.803185417,1.465123768,2.021751391,,1.806560927,2.15227022,1.884675871,,1.705539978,1.919129128,2.00573191,2.598618764,,1.998228308
1.987319309,2.311366319,,2.309557947,2.189962597,1.079059286,,2.466741953,2.360490897,,2.352004339,2.208891984,2.192386297,1.960610001,2.147902437,2.146047376,1.443706598,2.11747278,,2.093089087,1.732636386,1.476788767,2.011091894,,1.748955796,2.157522862,1.846786797,,1.712982334,1.923864795,2.003363868,2.592440403,,1.989336002
1.988645957,2.312653988,,2.305710821,2.183473819,0.932985758,,2.465447076,2.370818044,,2.350539828,2.208891984,2.187369395,1.956999301,2.16461172,2.152727679,1.326690379,2.145062002,,2.089423431,1.659695861,1.488453765,1.999544104,,1.684950094,2.161462344,1.806453267,,1.720424691,1.927416545,1.999811804,2.585026369,,1.980443695
1.989972606,2.312653988,,2.30058132,2.176985041,0.776310119,,2.464152198,2.381145192,,2.347610807,2.208891984,2.182352493,1.951583251,2.181321004,2.161078058,1.199036322,2.171961493,,2.085757776,1.577189367,1.500118763,1.988884607,,1.609743395,2.165401826,1.762453052,,1.726626654,1.930968296,1.99625974,2.576376663,,1.970281059
1.991299254,2.313941658,,2.295451819,2.1694148,0.620812493,,2.46285732,2.392947646,,2.346146296,2.208891984,2.17733559,1.949777901,2.196511261,2.169428437,1.066823191,2.197481523,,2.084535891,1.487508395,1.510617261,1.976448526,,1.521735555,2.170654468,1.713563925,,1.731588225,1.935703963,1.993891698,2.56896263,,1.956307435
1.993952551,2.313941658,,2.290322318,2.160763096,0.491231138,,2.461562443,2.404750101,,2.341752764,2.208891984,2.173572914,1.947972551,2.213220545,2.17610874,0.937649443,2.221622093,,2.082092121,1.393044437,1.522282259,1.963124154,,1.419326433,2.175907111,1.658563656,,1.736549796,1.94043963,1.991523656,2.560312924,,1.939793151
1.996605848,2.312653988,,2.283910441,2.151029929,0.389922078,,2.458972687,2.413601942,,2.338823742,2.208891984,2.168556011,1.947972551,2.229929828,2.182789043,0.819113533,2.244383201,,2.080870236,1.296188987,1.535113757,1.949799782,,1.30411617,2.181159753,1.601118931,,1.740270974,1.94399138,1.990339634,2.551663218,,1.920738208
1.997932496,2.311366319,,2.280063315,2.143459688,0.303927179,,2.45767781,2.422453783,,2.33443021,2.207360159,2.164793335,1.947972551,2.245120086,2.191139422,0.714254843,2.265764848,,2.079648351,1.194550552,1.549111755,1.93647541,,1.176104767,2.187725556,1.536340837,,1.743992152,1.947543131,1.989155613,2.54177784,,1.897872277
2.000585793,2.311366319,,2.274933814,2.133726521,0.232068427,,2.456382932,2.429830317,,2.331501188,2.207360159,2.159776432,1.949777901,2.261829369,2.197819725,0.623073374,2.285077303,,2.079648351,1.085737638,1.563109753,1.922262746,,1.035292223,2.191665038,1.46667383,,1.745232545,1.952278798,1.986787571,2.531892462,,1.873736017
2.00323909,2.308790981,,2.271086688,2.123993353,0.169633774,,2.453793177,2.435731544,,2.325643145,2.205828334,2.156013756,1.951583251,2.277019627,2.204500028,0.536450978,2.303700028,,2.079648351,0.97214174,1.577107751,1.907161791,,0.884878824,2.19691768,1.388451226,,1.746472938,1.955830548,1.984419528,2.522007084,,1.844518438
2.005892386,2.306215642,,2.267239562,2.113178723,0.117801232,,2.451203421,2.437206851,,2.319785102,2.205828334,2.149742628,1.955193951,2.290690859,2.212850407,0.440710435,2.31956383,,2.079648351,0.857350096,1.594605248,1.890284253,,0.736065568,2.202170323,1.305339709,,1.74771333,1.960566215,1.982051486,2.508414689,,1.812760201
2.008545683,2.304927973,,2.264674811,2.104527019,0.070680739,,2.448613666,2.441632771,,2.312462548,2.205828334,2.144725726,1.956999301,2.305881117,2.21953071,0.334332054,2.335427633,,2.079648351,0.741362705,1.609769746,1.872518424,,0.601653595,2.207422965,1.216117051,,1.748953723,1.965301883,1.979683444,2.497293638,,1.778461304
2.012525628,2.301064965,,2.25954531,2.094793852,0.031806333,,2.444729033,2.443108078,,2.305139994,2.204296508,2.138454598,1.960610001,2.318033323,2.226211013,0.238591511,2.349222244,,2.080870236,0.633745538,1.623767743,1.853864303,,0.49124376,2.212675607,1.118338795,,1.74771333,1.968853633,1.97613138,2.484936916,,1.73908109
2.016505574,2.298489627,,2.255698184,2.086142148,0.003534037,,2.439549522,2.447533998,,2.294888418,2.204296508,2.130929244,1.964220701,2.331704555,2.232891317,0.153488807,2.360947663,,2.082092121,0.540477327,1.637765741,1.834321891,,0.406436205,2.216615089,1.014449399,,1.74771333,1.9735893,1.973763338,2.470108849,,1.695889886
2.01915887,2.29333895,,2.253133433,2.077490444,-0.003534037,,2.435664889,2.449009305,,2.283172332,2.202764683,2.123403891,1.9678314,2.343856761,2.23957162,0.086622396,2.371983352,,2.083314006,0.461558071,1.652930239,1.813002895,,0.337630076,2.21924141,0.909337775,,1.74771333,1.978324967,1.971395295,2.455280782,,1.650158024
2.023138816,2.289475942,,2.249286307,2.067757277,,,2.430485379,2.451959919,,2.271456245,2.199701033,2.117132763,1.96963675,2.354489941,2.246251923,0.031913514,2.380949849,,2.084535891,0.394596278,1.665761737,1.789907317,,0.278424802,2.221867732,0.803003922,,1.745232545,1.981876718,1.967843232,2.440452715,,1.601885503
2.027118761,2.283037595,,2.245439182,2.05802411,,,2.42401099,2.454910532,,2.256811138,2.195105557,2.10960741,1.97324745,2.365123122,2.25126215,-0.004559073,2.387157424,,2.086979661,0.332417471,1.679759735,1.765923447,,0.224019956,2.224494053,0.701558982,,1.743992152,1.986612385,1.966659211,2.424388975,,1.548531664
2.031098706,2.279174588,,2.241592056,2.049372406,,,2.414946847,2.457861146,,2.237772497,2.192041906,2.100827831,1.97685815,2.374237276,2.254602302,-0.021275676,2.391295807,,2.088201546,0.266651424,1.692591233,1.741051286,,0.176015679,2.224494053,0.612336324,,1.742751759,1.990164135,1.964291168,2.404618219,,1.486285518
2.035078651,2.271448572,,2.23774493,2.040720702,,,2.407177581,2.462287067,,2.217269346,2.185914606,2.092048252,1.9786635,2.383351431,2.259612529,,2.394054729,,2.089423431,0.196102393,1.70542273,1.712625959,,0.131211688,2.228433535,0.539002632,,1.740270974,1.994899803,1.964291168,2.383611791,,1.424039373
2.037731948,2.263722557,,2.232615428,2.030987535,,,2.398113437,2.46523768,,2.193837173,2.179787305,2.083268673,1.98407955,2.389427534,2.262952681,,2.394054729,,2.091867201,0.135119332,1.717087729,1.68331234,,0.092808267,2.231059856,0.47300231,,1.739030581,1.997267636,1.963107147,2.36136969,,1.364333886
2.040385245,2.254708872,,2.227485927,2.021254367,,,2.386459538,2.469663601,,2.167475979,2.172128178,2.074489094,1.98407955,2.395503637,2.266292832,,2.394054729,,2.093089087,0.084897987,1.728752727,1.652222139,,0.060805416,2.224494053,0.413113129,,1.736549796,2.000819387,1.963107147,2.337891917,,1.30335807
2.043038542,2.245695187,,2.222356426,2.012602663,,,2.374805639,2.472614214,,2.139650274,2.162937227,2.06696374,1.9858849,2.40157974,2.266292832,,2.391985538,,2.094310972,0.047829852,1.739251225,1.620243646,,0.033602993,2.224494053,0.354446176,,1.735309403,2.004371137,1.963107147,2.313178472,,1.243652583
2.04436519,2.232818494,,2.217226925,2.003950959,,,2.360561985,2.475564828,,2.104502015,2.15221445,2.058184161,1.9858849,2.406136817,2.272973135,,2.388536885,,2.096754742,0.021523433,1.750916223,1.584711987,,0.011200998,2.223180892,0.292112538,,1.73406901,2.006738971,1.963107147,2.282286665,,1.185217426
2.047018487,2.219941802,,2.212097423,1.996380718,,,2.345023453,2.478515441,,2.067889245,2.138428023,2.049404582,1.98407955,2.409174869,2.276313287,,2.385088232,,2.097976627,0,1.761414722,1.546515453,,,2.220554571,0.224889987,,1.732828618,2.010290721,1.964291168,2.251394859,,1.122971281
2.049671784,2.204489771,,2.206967922,1.988810477,,,2.326895165,2.479990748,,2.026882942,2.123109771,2.039370778,1.9822742,2.41221292,2.277983363,,2.379570388,,2.099198512,,1.77074672,1.507430629,,,2.216615089,0.161334121,,1.731588225,2.015026388,1.964291168,2.21926738,,1.056914146
2.050998432,2.185174732,,2.200556045,1.982321699,,,2.304882245,2.479990748,,1.981483108,2.106259693,2.030591199,1.98046885,2.415250972,2.28299359,,2.373362813,,2.101642282,,1.778912219,1.464792638,,,2.212675607,0.107556081,,1.730347832,2.017394222,1.965475189,2.182197212,,0.985775694
2.052325081,2.165859693,,2.194144169,1.975832921,,,2.281574447,2.481466055,,1.93022523,2.08481414,2.020557394,1.97685815,2.418289024,2.284663666,,2.365775777,,2.102864167,,1.788244217,1.41771319,,,2.207422965,0.064778094,,1.730347832,2.018578139,1.967843232,2.141420027,,0.913366913
2.054978377,2.142681646,,2.189014668,1.970425606,,,2.254382016,2.481466055,,1.87457382,2.061836762,2.01052359,1.97324745,2.421327075,2.288003817,,2.35749901,,2.105307937,,1.795243216,1.367080576,,,2.198230841,0.031777933,,1.730347832,2.020945972,1.970211274,2.099407171,,0.837147142
2.056305026,2.11821593,,2.182602791,1.963936828,,,2.225894707,2.482941362,,1.814528877,2.035795733,1.999235559,1.9678314,2.424365127,2.291343969,,2.348532513,,2.105307937,,1.803408715,1.312006505,,,2.189038717,0.003666685,,1.730347832,2.022129889,1.972579317,2.051215952,,0.764738361
2.057631674,2.088599537,,2.173626164,1.958529513,,,2.192227888,2.482941362,,1.748625891,2.008222879,1.989201755,1.964220701,2.427403178,2.29468412,,2.338186555,,2.106529822,,1.811574214,1.253379268,,,2.178533432,,,1.730347832,2.022129889,1.974947359,2.00055339,,0.688518591
2.060284971,2.056407806,,2.169779038,1.953122198,,,2.157266191,2.484416669,,1.676864862,1.976054549,1.97916795,1.960610001,2.431960255,2.298024272,,2.327150866,,2.107751707,,1.820906212,1.190310573,,,2.165401826,,,1.731588225,2.024497722,1.978499423,1.94618381,,0.608487832
2.061611619,2.021640736,,2.164649536,1.94663342,,,2.118419861,2.485891975,,1.59924579,1.939290743,1.969134146,1.955193951,2.434998307,2.303034499,,2.317494639,,2.110195477,,1.830238211,1.12191213,,,2.150957059,,,1.732828618,2.024497722,1.984419528,1.888107214,,0.520835096
2.064264916,1.981722989,,2.159520035,1.941226105,,,2.074394021,2.487367282,,1.515768674,1.899463287,1.957846116,1.947972551,2.436517333,2.308044727,,2.305079489,,2.108973592,,1.839570209,1.050848812,,,2.133885971,,,1.735309403,2.024497722,1.987971592,1.826323601,,0.438263679
2.065591565,1.935366896,,2.154390534,1.93581879,,,2.026483547,2.488842589,,1.423504494,1.855040355,1.949066537,1.944361852,2.438036359,2.313054954,,2.294733531,,2.108973592,,1.848902208,0.976232328,,,2.112875402,,,1.737790189,2.024497722,1.987971592,1.757125954,,0.355692261
2.066918213,1.883860125,,2.150543408,1.929330012,,,1.970803807,2.490317896,,1.322453249,1.804490123,1.939032732,1.937140452,2.44107441,2.319735257,,2.282318381,,2.110195477,,1.858234206,0.89895097,,,2.091864832,,,1.741511367,2.023313806,1.998627783,1.685456963,,0.278202161
2.06957151,1.824627339,,2.145413907,1.923922696,,,1.91382919,2.491793203,,1.215543961,1.75087624,1.927744702,1.931724402,2.44107441,2.324745484,,2.270592961,,2.110195477,,1.866399705,0.82078132,,,2.068227942,,,1.743992152,2.022129889,2.003363868,1.607609611,,0.217226345
2.070898158,1.758956207,,2.140284405,1.918515381,,,1.850380184,2.49326851,,1.098383097,1.68960323,1.917710897,1.924503003,2.44107441,2.331425788,,2.258177812,,2.108973592,,1.875731704,0.746164837,,,2.04196473,,,1.74771333,2.020945972,2.010467995,1.523583897,,0.166413165
2.073551455,1.681696052,,2.13643728,1.914189529,,,1.783046546,2.494743816,,0.978293212,1.62220292,1.908931318,1.919086953,2.439555384,2.338106091,,2.246452392,,2.108973592,,1.886230202,0.677766393,,,2.011762036,,,1.752674901,2.018578139,2.02586027,1.429672805,,0.123221962
